conf_num z qprop_value
9 40 (-0.00011955279809775944-8.793760053568965e-07j)
9 41 (-0.0002954686171172305+3.252148506839545e-06j)
9 42 (-0.0008139898236864755-2.676255986079713e-06j)
9 43 (-0.002404354824428042+6.728356968102827e-06j)
9 44 (-0.007600733259505899-8.23218111408216e-06j)
9 45 (-0.02604942003636535-0.00011013017129702961j)
9 46 (-0.09845886828074883-8.477267911832257e-05j)
9 47 (-0.4065739606488491-3.1526426548268965e-05j)
10 0 (-1.172347809108576e-15+0.00018453724092676064j)
10 1 (0.4071359775130302-0.0001828869221093043j)
10 2 (0.09924683670010295+2.977044968296472e-05j)
10 3 (0.025668367099012063+0.00021104670560565114j)
10 4 (0.007333731369340047+4.804076038928379e-05j)
10 5 (0.00233111858865505-1.42377880874871e-05j)
10 6 (0.0008104937791621603-1.4455150369519384e-05j)
10 7 (0.0003056687903482195-1.2292391605596629e-05j)
10 8 (0.00012258936271716944-5.683298927173902e-06j)
10 9 (5.26971541736843e-05-3.1176534788617186e-06j)
10 10 (2.3143544992787497e-05-1.0806536627137452e-06j)
10 11 (1.0145295113092328e-05-2.719635517937393e-08j)
10 12 (4.68647168631903e-06+5.365454226479172e-08j)
10 13 (2.1485963205266036e-06+5.270760216976596e-08j)
10 14 (9.60903155735513e-07+6.976502611413432e-08j)
10 15 (4.536733053275711e-07+4.316123117243516e-08j)
10 16 (2.0938741351256543e-07+2.148406219844737e-08j)
10 17 (9.154247942005459e-08+1.0335990654580667e-08j)
10 18 (3.8664023815128226e-08+5.342382434488837e-09j)
10 19 (1.6363992680136068e-08+2.320618355699431e-09j)
10 20 (7.229363525959976e-09+1.108197762526172e-09j)
10 21 (3.114448491742422e-09+4.902136648631878e-10j)
10 22 (1.347709817329613e-09+5.384528310158631e-11j)
10 23 (3.3975798926916066e-10-1.695131785315342e-10j)
10 24 (-2.100138940027812e-10-1.6314853277277765e-10j)
10 25 (-9.003850012226699e-10-7.881186866428241e-11j)
10 26 (-1.8653174110176085e-09-2.1192070523388793e-11j)
10 27 (-3.911351554444898e-09+1.5396451617432935e-11j)
10 28 (-8.197520889060964e-09+5.645202898441992e-10j)
10 29 (-1.8146585753604618e-08+1.6586508163314122e-09j)
10 30 (-3.8586227142656616e-08+3.42586339963899e-09j)
10 31 (-7.695260798317611e-08+6.812975170057731e-09j)
10 32 (-1.7027771166148675e-07+3.731059389323993e-09j)
10 33 (-3.687941526904908e-07-1.3411687963014896e-09j)
10 34 (-7.832298925378857e-07+5.718127570018592e-09j)
10 35 (-1.7568353022018867e-06-9.681125202024544e-09j)
10 36 (-3.939527750281969e-06-1.3635802569280531e-07j)
10 37 (-9.286873482339333e-06+1.382068320662647e-07j)
10 38 (-2.2183013217560663e-05+4.90668136991155e-07j)
10 39 (-5.0177436357261086e-05+6.614570336497649e-07j)
10 40 (-0.00012189413298468733+9.295063565184509e-07j)
10 41 (-0.000308045197609351-1.7134922613597819e-06j)
10 42 (-0.0008330162715065796+1.2674871409108665e-05j)
10 43 (-0.0024078780707012105+2.929465345406585e-05j)
10 44 (-0.007488672996882332+1.6472288948314142e-05j)
10 45 (-0.02564052314108986+0.00022244971366957946j)
10 46 (-0.10189076908910896+0.0006219816796018475j)
10 47 (-0.41297509207813643+2.7720817207223155e-05j)
11 0 (-3.3824236339856546e-15-6.0943412713785594e-05j)
11 1 (0.41095131874815244-0.0005541319546232837j)
11 2 (0.10000164629035072+0.00014733520495844308j)
11 3 (0.02574711583987334+5.592076063718405e-05j)
11 4 (0.007241872151363399+7.580918450786396e-05j)
11 5 (0.002298745950251332+4.749571718451946e-05j)
11 6 (0.0008237218759198825+3.124744412475357e-05j)
11 7 (0.0003137636531347242+1.2826771807293285e-05j)
11 8 (0.00012555306725277207+1.0266680742270816e-06j)
11 9 (5.359351234459895e-05-3.7938274035691045e-07j)
11 10 (2.2624377870100084e-05-8.404344536990202e-07j)
11 11 (9.934564163425915e-06-4.839175941601847e-07j)
11 12 (4.54451613866612e-06-2.4605947901770853e-07j)
11 13 (2.1113951161313548e-06-1.4350938941809086e-07j)
11 14 (9.642703924686548e-07-8.309646483953722e-08j)
11 15 (4.071363058777487e-07-1.681716960737983e-08j)
11 16 (1.734566841551493e-07-1.7440570930960825e-08j)
11 17 (7.852256795068336e-08-4.911360527990714e-09j)
11 18 (3.418276554585105e-08-4.5271239778374644e-09j)
11 19 (1.6148361338945865e-08-2.0917242730238755e-09j)
11 20 (7.818873589025474e-09-1.0034716323644284e-09j)
11 21 (3.554664836972084e-09-4.807091837270545e-10j)
11 22 (1.410838886572241e-09-2.829931377364929e-10j)
11 23 (4.738771784457835e-10-2.4470982806272304e-10j)
11 24 (-1.9876613616769047e-10-2.769970552899724e-10j)
11 25 (-9.787473487292113e-10-3.2576981918086333e-10j)
11 26 (-2.6204392655707315e-09-1.27920842593199e-10j)
11 27 (-6.227597969996589e-09-2.811166790360709e-10j)
11 28 (-1.2614830728655862e-08+2.080003769121799e-10j)
11 29 (-2.5501694970638487e-08+1.109359246400415e-09j)
11 30 (-5.101214053045397e-08+1.4294071489907667e-09j)
11 31 (-1.0542457688991215e-07+1.4823921002782153e-09j)
11 32 (-2.273778208331548e-07+4.6877476230122616e-09j)
11 33 (-4.847248899650681e-07+1.9850869015916733e-08j)
11 34 (-1.0493614353047316e-06+3.2145394618135496e-08j)
11 35 (-2.2886930626547224e-06+1.1376781001276459e-07j)
11 36 (-4.736158695081685e-06+1.8316907261242138e-07j)
11 37 (-9.790689122171735e-06+2.4517391342192746e-07j)
11 38 (-2.1738655337996693e-05+6.763416095487833e-07j)
11 39 (-5.076120423633505e-05+2.284223944372698e-06j)
11 40 (-0.00012036104944866345+3.3312389206166524e-06j)
11 41 (-0.0002934438220308546-4.756851662472874e-07j)
11 42 (-0.0007832260694914634-6.934664845242892e-08j)
11 43 (-0.0022802438095698148-3.4305542320681565e-05j)
11 44 (-0.007050501821746409-3.6537971149201305e-05j)
11 45 (-0.02513103892206957+4.985618902246871e-05j)
11 46 (-0.09846738486409586+0.0004817560761299445j)
11 47 (-0.41254517503105115+0.00019354388907494356j)
12 0 (-1.0772996374708581e-14-9.275803773915849e-06j)
12 1 (0.4131625655554526+0.0001678527692720963j)
12 2 (0.10159069906436716+5.534340102628607e-06j)
12 3 (0.02694078379874843-6.302445925616206e-05j)
12 4 (0.00760523702939853-8.435594696534835e-05j)
12 5 (0.0023022494261370186-1.5107382421493841e-05j)
12 6 (0.0007849459888288352+5.491622715452303e-06j)
12 7 (0.0002864118492067431+1.0551077012640614e-06j)
12 8 (0.00011138245779761503-3.825723952429996e-07j)
12 9 (4.4766818590865555e-05+4.5605928749384713e-07j)
12 10 (1.9096652134041695e-05+1.3924240799466684e-08j)
12 11 (8.564907067664574e-06-2.0665763811867136e-07j)
12 12 (3.7370835919631405e-06+3.1999725979416134e-08j)
12 13 (1.6407960411309237e-06+2.0324913766583274e-08j)
12 14 (7.469135684350155e-07+9.295795616535453e-10j)
12 15 (3.53345230005153e-07-1.1806893502711083e-08j)
12 16 (1.5836205108720686e-07-6.88885716521165e-09j)
12 17 (7.748748167529586e-08-4.378347902672581e-09j)
12 18 (3.45142005932771e-08-3.3039182760039857e-09j)
12 19 (1.4772636360333334e-08-2.6391143855272416e-09j)
12 20 (6.472449026077588e-09-1.6435746027131493e-09j)
12 21 (3.1568391124696424e-09-1.0548345980401986e-09j)
12 22 (1.495096565754735e-09-4.653414006759482e-10j)
12 23 (5.224762152052779e-10-1.8464600130205264e-10j)
12 24 (-1.5248199243728705e-10-2.629101288661788e-11j)
12 25 (-8.985287352095401e-10+2.372418942754371e-10j)
12 26 (-2.111832282360749e-09+2.824591732485102e-10j)
12 27 (-4.477774927240729e-09+3.434414268641357e-11j)
12 28 (-9.061934034720781e-09+6.058547732203759e-10j)
12 29 (-1.913401461959276e-08+4.1353749411507397e-10j)
12 30 (-4.009353474954539e-08+4.944150856811494e-09j)
12 31 (-8.757495608886818e-08+1.1336333509985137e-08j)
12 32 (-1.83330504612254e-07+1.6397271851765365e-08j)
12 33 (-3.879141624655958e-07+3.880284480893893e-08j)
12 34 (-8.965147123538307e-07+1.8704580527047193e-08j)
12 35 (-1.9677749480657698e-06-2.6837374245475043e-08j)
12 36 (-4.365018737618274e-06-9.889913092210119e-08j)
12 37 (-9.660696709775107e-06+4.0529181442984374e-08j)
12 38 (-2.236825340064232e-05+8.511490572086157e-07j)
12 39 (-5.1829473085649615e-05+2.6607088353720823e-06j)
12 40 (-0.00012757601029146214+4.824065410068717e-06j)
12 41 (-0.0003170375486505487+1.0883538296022281e-05j)
12 42 (-0.0008446295737146985+1.907778455314028e-05j)
12 43 (-0.002386030439653347+5.4606134042272364e-05j)
12 44 (-0.007329476222383175+4.2037110329571546e-05j)
12 45 (-0.025901990743570306+2.262115379413559e-05j)
12 46 (-0.10031897544903794+0.0003406123879104497j)
12 47 (-0.4138209447731728+0.00020136021794921j)
13 0 (7.721527147940021e-15-0.00037561145276475275j)
13 1 (0.4104750716651563+1.0242631815945944e-05j)
13 2 (0.097694242659466+0.0002081809340033713j)
13 3 (0.024976234983234667+2.5668499202297547e-05j)
13 4 (0.00726593960896333-6.699017267712063e-05j)
13 5 (0.0023336639560417715-4.9110983681679856e-05j)
13 6 (0.00079557519422355-1.831252234465081e-05j)
13 7 (0.0002934324742744375-4.610105652064599e-06j)
13 8 (0.0001168916885492231+7.910232230074064e-07j)
13 9 (4.6975538469540546e-05+9.35730740074455e-07j)
13 10 (1.9687440321377412e-05+5.41486196729545e-07j)
13 11 (8.475477241457571e-06+5.037528692805234e-07j)
13 12 (3.696837754378279e-06+3.9762951308481693e-07j)
13 13 (1.6850253032218489e-06+1.6502943094221974e-07j)
13 14 (7.821124915616291e-07+7.029983463103504e-08j)
13 15 (3.314296707890257e-07+2.0047928538771898e-08j)
13 16 (1.450062665831344e-07+8.361403529792947e-09j)
13 17 (6.365663882429253e-08+9.246619003014449e-09j)
13 18 (3.1218717078770804e-08+7.694962102817397e-09j)
13 19 (1.649102324586146e-08+5.053825824124901e-09j)
13 20 (7.785367019781033e-09+2.3875625360653207e-09j)
13 21 (3.937057831667899e-09+1.6313824642304078e-09j)
13 22 (1.8985647791526324e-09+8.005915857722684e-10j)
13 23 (8.020301814826848e-10+5.134417920543648e-10j)
13 24 (-2.5126144527323975e-11+2.478983717549901e-10j)
13 25 (-8.29135757259364e-10+1.7225623944642657e-10j)
13 26 (-2.564945662233323e-09+1.446685910175189e-10j)
13 27 (-5.386081511439625e-09+3.4643781578522103e-10j)
13 28 (-1.1752666307253205e-08+7.324206957566841e-10j)
13 29 (-2.7098660689219877e-08+1.3893250869974498e-09j)
13 30 (-5.463428982456321e-08+2.2375013266791553e-09j)
13 31 (-1.1386808675108958e-07+1.8785093232487116e-09j)
13 32 (-2.554714300996451e-07+5.8256702927762246e-09j)
13 33 (-5.450311448601472e-07+4.4039894921091865e-08j)
13 34 (-1.143607217278781e-06+1.2664293864490888e-07j)
13 35 (-2.4221561991826757e-06+2.489134591295893e-07j)
13 36 (-5.083004239281809e-06+5.250575096153841e-07j)
13 37 (-1.090138123358721e-05+6.259252680388824e-07j)
13 38 (-2.388129540916058e-05+7.23803437030744e-07j)
13 39 (-5.432458043719871e-05+8.299442450257906e-07j)
13 40 (-0.0001303431817764579+1.6029578302392693e-06j)
13 41 (-0.00033028964744736747+5.121324950083084e-06j)
13 42 (-0.0008358127465531831+1.8364179648289414e-05j)
13 43 (-0.002367632387064211+1.3349097612413853e-05j)
13 44 (-0.007449974762356235+1.1683371698037395e-05j)
13 45 (-0.026146767632472052+0.00022647649319119655j)
13 46 (-0.1010659849689586+0.00037887778600577686j)
13 47 (-0.4109205945796241+7.638310883928461e-05j)
14 0 (-2.1010678514664285e-14+9.923346948532814e-05j)
14 1 (0.41275093068056523-0.0005774542169026048j)
14 2 (0.101865359387811-0.00028401436559833174j)
14 3 (0.02619250439330287+2.91256185741003e-05j)
14 4 (0.0077438790168861404+0.00010307469993498978j)
14 5 (0.002509907410831593+3.980519498146757e-05j)
14 6 (0.0008743311167613439+1.2912362770893404e-05j)
14 7 (0.00031793951773089764+5.347691884456252e-06j)
14 8 (0.00012943685308040864+3.1565402902595762e-06j)
14 9 (5.462353469399282e-05+1.2030413031812218e-06j)
14 10 (2.3791516143539617e-05+1.9245459092196819e-07j)
14 11 (1.0765537921939434e-05+5.6115905052651353e-08j)
14 12 (4.927258291415827e-06+9.789502058609403e-08j)
14 13 (2.175822139947568e-06+5.627867258978744e-08j)
14 14 (9.356723270754283e-07+2.0513828875019825e-08j)
14 15 (4.1665214997823986e-07+8.309776524035545e-09j)
14 16 (2.0019215708359613e-07-3.671381120547799e-09j)
14 17 (8.919174769067164e-08-5.47973784442317e-09j)
14 18 (3.967159567330444e-08-3.900952667529985e-09j)
14 19 (1.782489668184185e-08-2.0525238301384843e-09j)
14 20 (8.287032375180896e-09-7.187521903524937e-10j)
14 21 (3.5014264140654015e-09-1.794232772575213e-10j)
14 22 (1.4695932474575953e-09+3.384864890678048e-11j)
14 23 (4.535191072580986e-10-4.404592562089252e-11j)
14 24 (-3.924327302879014e-10-7.669757506955491e-11j)
14 25 (-1.2632977986742122e-09-1.5949404089204578e-10j)
14 26 (-2.6800727095862907e-09-4.61403255670378e-10j)
14 27 (-5.62941163996257e-09-7.979933776685043e-10j)
14 28 (-1.1428442083062125e-08-1.0202802516970655e-09j)
14 29 (-2.4036119977170116e-08-2.6023405299776157e-10j)
14 30 (-5.1252335763575445e-08+3.4399426477824905e-10j)
14 31 (-1.0547835675646756e-07-1.1141625124416176e-09j)
14 32 (-2.1951153293534604e-07-3.1737854111895065e-09j)
14 33 (-4.608729045704459e-07-8.804625834928348e-09j)
14 34 (-9.661162494333356e-07+1.5736722382127752e-08j)
14 35 (-2.0881888990376687e-06+3.2143368826280306e-08j)
14 36 (-4.532516911237786e-06+2.487416513473283e-08j)
14 37 (-9.700246781579183e-06-2.8740197990480337e-09j)
14 38 (-2.1019280987070955e-05+1.8168963106980475e-07j)
14 39 (-4.850350656905744e-05-9.312459613338956e-07j)
14 40 (-0.00011715714939394355-4.3076999120824274e-07j)
14 41 (-0.0003034818844984419-1.1900218923677845e-06j)
14 42 (-0.0008255088663243348-1.0009899056981412e-05j)
14 43 (-0.0023378939445431643-4.504021906486968e-05j)
14 44 (-0.007107802329527984-7.318611004818858e-05j)
14 45 (-0.024893869008020403-9.486309472687701e-05j)
14 46 (-0.0978554560238836-0.00019426128238956425j)
14 47 (-0.4126740654688566-0.0004084116184060317j)
15 0 (5.383336107483072e-15+8.378373736578251e-05j)
15 1 (0.41344140822212605-0.00047357798256368545j)
15 2 (0.10150100015349944+0.0003542926604465691j)
15 3 (0.027131526023455036+0.0002656692420712842j)
15 4 (0.00799469622797621+0.00011349120742623327j)
15 5 (0.0025327486891387726+2.9976658146920662e-05j)
15 6 (0.0008600098502722686+9.568296869452676e-06j)
15 7 (0.0003262075602562864+7.919458765745505e-06j)
15 8 (0.00013250405449425988+8.575213295332104e-07j)
15 9 (5.5251270543291095e-05+1.0050882919509075e-06j)
15 10 (2.4039730646019444e-05+7.949301440101922e-07j)
15 11 (1.0637980315022074e-05+6.558466379634391e-07j)
15 12 (4.6533100638038925e-06+2.852549176909823e-07j)
15 13 (2.1521226452378303e-06+9.545167099142292e-08j)
15 14 (9.410045486168734e-07+3.3198021883832135e-08j)
15 15 (4.4437056494625585e-07+7.291232063930116e-10j)
15 16 (2.0935966110583817e-07+2.7631951430445813e-09j)
15 17 (9.561577590070285e-08+3.493816996081756e-09j)
15 18 (4.695185355048223e-08+2.6960396575024322e-09j)
15 19 (2.1573529995608023e-08+2.949795733078383e-09j)
15 20 (9.705953533726605e-09+1.4317298580012055e-09j)
15 21 (4.315484434469904e-09+1.5194432147427897e-10j)
15 22 (1.880753123458923e-09+3.199323099992337e-11j)
15 23 (7.5758069977363e-10+4.315668403323398e-11j)
15 24 (-5.469022527470826e-12-6.729294077354273e-11j)
15 25 (-8.593093307487049e-10-2.1080141112135973e-10j)
15 26 (-2.154695662396015e-09-4.013789907083011e-10j)
15 27 (-4.626408583458717e-09-2.631411100697574e-10j)
15 28 (-8.905957461127243e-09-2.554010481581789e-10j)
15 29 (-1.851786477859568e-08-2.121661050884465e-09j)
15 30 (-3.91282184738217e-08-3.5073194807879433e-09j)
15 31 (-8.192906278409167e-08-6.303159751445573e-09j)
15 32 (-1.7883764788494566e-07-5.881708854903854e-09j)
15 33 (-3.921239315045276e-07-3.288331669895239e-08j)
15 34 (-8.992434635733405e-07-4.8743609902232325e-08j)
15 35 (-1.9891177668689216e-06-1.1141941971880121e-07j)
15 36 (-4.627084932976501e-06-2.579130780461877e-07j)
15 37 (-1.0631953408031582e-05-6.52007725612262e-07j)
15 38 (-2.3263649212352725e-05-6.10841883971636e-07j)
15 39 (-5.299069994630848e-05-9.01775874927331e-07j)
15 40 (-0.00012523961892425356-2.3409978606646006e-07j)
15 41 (-0.00030146711662921153+4.639958658098893e-06j)
15 42 (-0.000804625371340191+7.082168966733343e-06j)
15 43 (-0.0022883490448698976-1.4141719914351442e-05j)
15 44 (-0.007259075485979046-7.234361013542498e-05j)
15 45 (-0.02506559701236202-0.0004091799146834691j)
15 46 (-0.09777734293960241-0.0004429717241873931j)
15 47 (-0.40881544457971974+0.00011183426868896478j)
16 0 (-1.851600893687218e-15+0.00015695498569680635j)
16 1 (0.4083807865020912+0.0004105574060110638j)
16 2 (0.09672691059368974-0.00010046725409381265j)
16 3 (0.024500253030393014-0.00015376502659364158j)
16 4 (0.0070602108063928136-7.186338754634536e-05j)
16 5 (0.0022136966826294363-6.920367055389814e-06j)
16 6 (0.0007452041162811676+1.0253846713187917e-05j)
16 7 (0.0002861969340923571+4.096079441608485e-06j)
16 8 (0.00011707083423144548+2.6581454882815375e-08j)
16 9 (4.70749525514222e-05-7.494565038384165e-07j)
16 10 (1.9226989903381503e-05+2.516093088773691e-08j)
16 11 (8.50821398894087e-06+3.618375696366065e-07j)
16 12 (3.958815501169993e-06+3.744419839378714e-07j)
16 13 (1.7937860492688794e-06+2.1688361081215746e-07j)
16 14 (7.722376837954082e-07+1.192503331606553e-07j)
16 15 (3.4736072098711756e-07+2.6338576939139686e-08j)
16 16 (1.4768643170317106e-07+2.0958898830277133e-08j)
16 17 (6.502464066185027e-08+1.7593880295022356e-08j)
16 18 (2.9745231448600914e-08+1.028755977950397e-08j)
16 19 (1.5554691777615404e-08+5.211590679294611e-09j)
16 20 (8.28592022948688e-09+2.095035267460407e-09j)
16 21 (4.050696944578143e-09+7.601526725977653e-10j)
16 22 (1.883128201934348e-09+3.041194494129563e-10j)
16 23 (5.994695313056075e-10+9.406369681654333e-11j)
16 24 (-2.2304617463294692e-10+2.025997485742974e-11j)
16 25 (-9.339001763834756e-10-6.428949571035613e-11j)
16 26 (-2.0435444235714722e-09-2.3445645031681393e-11j)
16 27 (-4.129168659497905e-09-2.403851373523001e-10j)
16 28 (-8.619441938229131e-09-1.4524933644797374e-10j)
16 29 (-1.756070229573143e-08+5.91880843996046e-10j)
16 30 (-3.9518616645415165e-08+6.221070872150726e-10j)
16 31 (-8.346900228796608e-08+5.544265083926251e-09j)
16 32 (-1.9379778803007287e-07+1.1496650272519295e-08j)
16 33 (-4.113908241102037e-07+2.263645270683704e-09j)
16 34 (-8.66545556409642e-07+2.0695376866250472e-08j)
16 35 (-1.8968064070912318e-06+4.676700928483454e-08j)
16 36 (-4.239904090766181e-06+1.2281822430830427e-07j)
16 37 (-9.680681113992591e-06+4.0263368574423097e-07j)
16 38 (-2.265864854856536e-05+1.3413395857839386e-06j)
16 39 (-5.199115045864289e-05+3.333283583506796e-06j)
16 40 (-0.00012259753144737602+5.690197322122579e-06j)
16 41 (-0.0003111055032079529+7.515757500012265e-06j)
16 42 (-0.000831292343533298+1.9893125396336026e-05j)
16 43 (-0.002309515357463628+6.379609418342413e-05j)
16 44 (-0.007111493007348209+0.00010830781892105391j)
16 45 (-0.02534227571956563+0.0004163239709777319j)
16 46 (-0.10004254612672621+0.0011980903185923038j)
16 47 (-0.4126337245003219+0.0008405848562658445j)
17 0 (-1.103312591028277e-14+0.0002026961492817191j)
17 1 (0.4101885997542405+0.00045175329311712584j)
17 2 (0.09905956297992966-7.001335695054229e-06j)
17 3 (0.02524661530301591+5.680766458506689e-05j)
17 4 (0.0069376430862204816+1.1544924277396877e-05j)
17 5 (0.0021218491007275616-2.9547701669842577e-05j)
17 6 (0.0007098761616013053-2.6279199414518803e-06j)
17 7 (0.00026106237238389656-2.6498273907633775e-07j)
17 8 (0.00010286536380368684+6.769852139330662e-07j)
17 9 (4.22968922225961e-05+9.601697978067768e-07j)
17 10 (1.84076299530792e-05+4.4555700957495837e-07j)
17 11 (7.94086230028384e-06+4.7232774484831995e-08j)
17 12 (3.479394849255727e-06+8.232712312434096e-08j)
17 13 (1.5185171468425173e-06+4.930023011853083e-08j)
17 14 (6.401281066646056e-07+3.281221393833127e-08j)
17 15 (2.6518567091280587e-07+1.740157187642623e-08j)
17 16 (1.2179411730899266e-07+1.4123735541927732e-08j)
17 17 (5.5378579775741814e-08+1.007384427507601e-08j)
17 18 (2.276740324641432e-08+5.865687232849359e-09j)
17 19 (9.88266843892446e-09+3.892000430573651e-09j)
17 20 (4.9326269327192784e-09+2.2803587828931247e-09j)
17 21 (2.3013761608065917e-09+1.439813402439388e-09j)
17 22 (6.568710255731245e-10+6.461399626384779e-10j)
17 23 (-5.169819431386451e-11+3.549501676088405e-10j)
17 24 (-4.423952567803014e-10+8.063741710866114e-11j)
17 25 (-1.0897746424055335e-09-6.631120479143924e-12j)
17 26 (-2.2455970822311745e-09-2.7743048961358007e-11j)
17 27 (-4.7930035704616465e-09+5.5249538406276525e-11j)
17 28 (-9.766982676303306e-09+1.9795074957198382e-10j)
17 29 (-2.016025837940378e-08+1.6830803585125166e-09j)
17 30 (-3.814820615622598e-08+3.2665414095794536e-09j)
17 31 (-8.133388258521399e-08+3.7109684720493864e-09j)
17 32 (-1.712520269638241e-07+1.1781620073325907e-08j)
